Date,Store Number,Transaction ID,Register Number,Job Name,SKU Number,SKU Description,Quantity,Unit price,Department Name,Class Name,Subclass Name,Program Discount Amount,Program Discount Indicator,Other Discount Amount,Extended Retail (before discount),Net Unit Price,Internet SKU,Purchaser
5/31/23,1220,66434,51,rego,1003520647,HDX 2PLY PAPER TOWEL 12=24,1,$19.98 ,GARDEN/SEASONAL,CLEANING,PAPER,$0.00 ,,$0.00 ,$19.98 ,$19.98 ,306264613,
5/31/23,1220,66434,51,rego,1005019989,SB EXTREME SCRUB SCOUR PAD,1,$4.98 ,GARDEN/SEASONAL,CLEANING,SPONGES/GLOVES,$0.00 ,,$0.00 ,$4.98 ,$4.98 ,311013310,
5/31/23,1220,66434,51,rego,376914,RIDGID HEPA PLEATED PAPER FLTER,1,$32.97 ,HARDWARE,WET DRY VACS,VAC FILTERS&ACCESSORIES,$0.00 ,,$0.00 ,$32.97 ,$32.97 ,100022800,
5/31/23,1220,67101,51,rego,1003416879,"RIDGID 2.5"" LOCKING 14"" FLOOR BRUSH",1,$19.97 ,HARDWARE,WET DRY VACS,,$0.00 ,,$0.00 ,$19.97 ,$19.97 ,304753770,
5/31/23,1220,67101,51,rego,1000015605,CE 3 FT CAT6 PATCH CABLE,1,$8.97 ,ELECTRICAL,CONTROL,,$0.00 ,,$0.00 ,$8.97 ,$8.97 ,204302080,
5/31/23,1220,67101,51,rego,1000038730,"GR 18GA 2"" GLV SMTH BRAD 5M",1,$33.28 ,HARDWARE,PNEUMATIC FASTENERS,FINISH NAILS/STAPLES,$0.00 ,,$0.00 ,$33.28 ,$33.28 ,204718211,
5/31/23,1220,67101,51,rego,1000038727,"GR 18GA 1-1/2"" GLV SMTH BRAD 5M",1,$26.48 ,HARDWARE,PNEUMATIC FASTENERS,FINISH NAILS/STAPLES,$0.00 ,,$0.00 ,$26.48 ,$26.48 ,204718207,
5/31/23,1220,33445,21,rego,1003416879,"RIDGID 2.5"" LOCKING 14"" FLOOR BRUSH",1,($19.97),HARDWARE,WET DRY VACS,,$0.00 ,,$0.00 ,($19.97),($19.97),304753770,
5/28/23,915,58339,57,rego,1004501352,M18 FUEL 18GA BRAD NAILER,1,$299.00 ,HARDWARE,PNEUMATIC FASTENERS,FINISH NAILERS,$0.00 ,,$0.00 ,$299.00 ,$299.00 ,309752194,
5/28/23,915,58339,57,rego,1001321773,EMPIRE 48 IN. BOX LEVEL,1,$39.97 ,HARDWARE,HAND TOOLS,LEVELS,$0.00 ,,($5.00),$34.97 ,$34.97 ,303215451,
5/26/23,6177,56017,6,,1006387394,AFFINITY PLS EL STT TOOL LIFT SLO WH,1,$42.98 ,KIT/BATH,,,$0.00 ,,$0.00 ,$42.98 ,$42.98 ,316953298,
3/20/23,6844,43513,62,,1001866259,BOSCH 65FT LASER MEASURE,1,$59.97 ,HARDWARE,HAND TOOLS,LASERS/E TOOLS/STUD FIND,$0.00 ,,$0.00 ,$59.97 ,$59.97 ,206839262,
2/25/23,1255,52154,12,,255390,WINDEX GLASS SPY 32OZ,1,$5.98 ,GARDEN/SEASONAL,CLEANING,CLEANING CHEMICALS,$0.00 ,,$0.00 ,$5.98 ,$5.98 ,202763245,
2/25/23,1255,52154,12,,1007446069,CASC PLA 62,1,$21.97 ,GARDEN/SEASONAL,CLEANING,CLEANING CHEMICALS,$0.00 ,,$0.00 ,$21.97 ,$21.97 ,0,
1/2/23,6175,71904,4,,1000039785,DW MAXFIT SET 30PC,1,$13.47 ,HARDWARE,POWER TOOL ACCESSORIES,SCREWDRIVING DRILL BITS,$0.00 ,,($3.50),$9.97 ,$9.97 ,309474860,
1/2/23,6175,71904,4,,1002195626,BRP BRICK,1,$3.97 ,GARDEN/SEASONAL,SEED,PACKET SEED,$0.00 ,,$0.00 ,$3.97 ,$3.97 ,0,
1/2/23,6175,71904,4,,1001488227,MKE M12/M18 MULTI-VOLTAGE RAPID CHAR,1,$99.00 ,HARDWARE,PORTABLE POWER,MISC. CORDLESS/BATTERIES,$0.00 ,,$0.00 ,$99.00 ,$99.00 ,206211757,
